ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776833025.847007,CfPs3tJgorls7ot6b,192.168.8.236,41979,192.168.8.1,53,udp,dns,0.000503,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.847683,CYbx3m1HgIzu1iBsDk,192.168.8.236,39895,192.168.8.1,53,udp,dns,0.000209,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833025.848450,CbCSfX2K5HIfwhJSU3,192.168.8.236,50951,192.168.8.1,53,udp,dns,0.000501,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833025.849118,C4vH6E1N75BlIAJcb4,192.168.8.236,52883,192.168.8.1,53,udp,dns,0.000215,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833053.001331,CCkJ501bPuCTpoVy22,192.168.8.123,57276,192.168.8.1,53,udp,dns,0.000940,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.002316,CB8IYx1vXqFAnhjYCa,192.168.8.123,52447,192.168.8.1,53,udp,dns,0.000314,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833053.002813,CIPZHV1msIsdZKDSN1,192.168.8.123,36972,192.168.8.1,53,udp,dns,0.000603,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.003453,CH9sr1bEbjYkFUngf,192.168.8.123,53395,192.168.8.1,53,udp,dns,0.000317,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833053.003900,CWHBlc3CXTmZjOUHI2,192.168.8.123,47892,192.168.8.1,53,udp,dns,0.000594,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.004528,CEnuiK9xKhfYFFsMk,192.168.8.123,59187,192.168.8.1,53,udp,dns,0.000316,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833053.004969,CSor5X3v9S2gxFoFhh,192.168.8.123,38251,192.168.8.1,53,udp,dns,0.000594,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.005610,CQOEw7D2kqauOKb3f,192.168.8.123,40483,192.168.8.1,53,udp,dns,0.000295,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833053.006023,CzMcch4BK09AX0oty7,192.168.8.123,57294,192.168.8.1,53,udp,dns,0.000595,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.006651,CCPYopOmVnTBiehC2,192.168.8.123,53329,192.168.8.1,53,udp,dns,0.000294,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833053.007063,C7Pt4M2dyO5sJQ9if5,192.168.8.123,49337,192.168.8.1,53,udp,dns,0.000614,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.007710,CYhGJ34aUzQ9b7Tkx3,192.168.8.123,57716,192.168.8.1,53,udp,dns,0.000297,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833053.008122,CjgBFr48znZcSD1Ap3,192.168.8.123,57757,192.168.8.1,53,udp,dns,0.000591,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.008746,Cx69L83OIRN74SyO22,192.168.8.123,46095,192.168.8.1,53,udp,dns,0.000294,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
