ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776832357.253139,ChkMwu1uosAdI0PoPh,192.168.8.123,57904,192.168.8.1,53,udp,dns,0.000696,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.253875,CpZein3ZNUaZwLAPx1,192.168.8.123,35330,192.168.8.1,53,udp,dns,0.000332,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832357.254361,CFgXyX21n9n2ZL19l,192.168.8.123,34425,192.168.8.1,53,udp,dns,0.000711,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.255106,CLOm8F41kr7hi5vo0f,192.168.8.123,52310,192.168.8.1,53,udp,dns,0.000376,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832357.255651,CuFtRB3UtFMIe56FWb,192.168.8.123,43648,192.168.8.1,53,udp,dns,0.000604,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.256288,CrfuRszYmVaOVJOda,192.168.8.123,52984,192.168.8.1,53,udp,dns,0.000364,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832357.256816,CfICHu13Kt7N64X6y9,192.168.8.123,38735,192.168.8.1,53,udp,dns,0.000701,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.257565,CIN16g496RYwAb52Nh,192.168.8.123,40819,192.168.8.1,53,udp,dns,0.000480,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832357.258199,CvKk333fPwkfbCvmEe,192.168.8.123,36005,192.168.8.1,53,udp,dns,0.000704,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.258950,COVIZc8rroNyNHFIe,192.168.8.123,45077,192.168.8.1,53,udp,dns,0.000308,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832357.259399,CKvAgp3NWnAkH5lsG8,192.168.8.123,43169,192.168.8.1,53,udp,dns,0.000685,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.260122,CmmEvm2GfvBWxzzKV8,192.168.8.123,42545,192.168.8.1,53,udp,dns,0.000335,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832357.260596,CQWxyS26tph7yERfHj,192.168.8.123,51653,192.168.8.1,53,udp,dns,0.000687,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.261331,CWZZ7q2UxPTRmIL5Yi,192.168.8.123,47130,192.168.8.1,53,udp,dns,0.000339,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832357.261824,C1LHTy2W9ZSgb2VFae,192.168.8.123,46102,192.168.8.1,53,udp,dns,0.000708,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.262583,Cbotc91ZzhykzXOqnb,192.168.8.123,37205,192.168.8.1,53,udp,dns,0.000338,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832357.263082,C4YRKa154pQOwfEUS6,192.168.8.123,51694,192.168.8.1,53,udp,dns,0.000606,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832357.263725,ChDl5d2PCWXryeKIFl,192.168.8.123,38278,192.168.8.1,53,udp,dns,0.000331,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832360.345504,CR9Ol6SxmST7IhTa3,192.168.8.236,56613,192.168.8.1,53,udp,dns,0.000871,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832360.346557,CvGr5e1S7drCphuYDg,192.168.8.236,42206,192.168.8.1,53,udp,dns,0.000291,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832360.347456,C4qysEhKGibQbZwfe,192.168.8.236,49726,192.168.8.1,53,udp,dns,0.000641,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832360.348285,CC1QRJ1AMEEGUfnTBi,192.168.8.236,52559,192.168.8.1,53,udp,dns,0.000340,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832360.349209,CoPHne4kKp0jSBBTgl,192.168.8.236,53234,192.168.8.1,53,udp,dns,0.000685,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
